Epoch	Loss_train
1	0.6601967513561249
2	0.6105342507362366
3	0.583925873041153
4	0.5611825659871101
5	0.5604967698454857
6	0.4780048355460167
7	0.4313429743051529
8	0.3405930697917938
9	0.2820587307214737
10	0.223550233989954
11	0.1692290809005499
12	0.15737326815724373
13	0.20152616128325462
14	0.18304427154362202
15	0.15575558692216873
16	0.08842422161251307
17	0.11554588004946709
18	0.12124215066432953
19	0.07846532948315144
20	0.1238595936447382
21	0.09156137611716986
22	0.05822917027398944
23	0.04930285969749093
24	0.07634769333526492
25	0.03141239890828729
26	0.09367984207347035
27	0.11756956204771996
28	0.08823653403669596
29	0.10020257043652236
30	0.06313977623358369
31	0.05004900833591819
32	0.03821288142353296
33	0.04141389834694564
34	0.04131383146159351
35	0.022969926591031253
36	0.08162717893719673
37	0.047445804986637086
38	0.03700948762707412
39	0.07270764606073499
40	0.05246019037440419
41	0.022949019679799676
42	0.06353286514058709
43	0.04483483615331352
44	0.06191670545376837
45	0.052538616699166596
46	0.03910014545544982
47	0.011842518928460777
48	0.021905205794610083
49	0.01491593208629638
50	0.011209841351956129
51	0.010688838723581284
52	0.027690138143952936
53	0.03180738468654454
54	0.006052510230802
55	0.014483405975624919
56	0.0054925159784033895
57	0.0105572774191387
58	0.0023601698776474223
59	0.002207893514423631
60	0.035333739448105916
61	0.07523243229661603
62	0.05611487914575264
63	0.05480548809282482
64	0.0543264914304018
65	0.015446496894583106
66	0.018426020396873355
67	0.011530178715474904
68	0.002659664780367166
69	0.002537354768719524
70	0.004287577379727736
71	0.0012434191739885136
72	0.0030711637082276866
73	0.0011079485921072774
74	0.0007406544464174658
75	0.0004933567688567564
76	0.0005085486336611211
77	0.0003899764924426563
78	0.00041046415572054684
79	0.00481076403229963
80	0.0007344774130615406
81	0.05827914700785186
82	0.010757710886537097
83	0.0360160444106441
84	0.026187938201474026
85	0.0297011959773954
86	0.03359617595560849
87	0.04957357863895595
88	0.020673877093940973
89	0.02483429480344057
90	0.012167610926553607
91	0.004918991937302053
92	0.003499907674267888
93	0.0016008350066840649
94	0.0012824026052840054
95	0.0008992901566671208
96	0.0050593742926139385
97	0.008202020224416628
98	0.0015562902844976634
99	0.011863625855767168
100	0.00041730704106157646
